date,product,quantity_sold,price,customer_age,customer_segment,season,revenue
2024-07-15,Product_13,14,420.14014829860395,31,Premium,Winter,5881.962076180455
2024-07-15,Product_14,11,305.3006298259606,38,Budget,Fall,3358.3069280855666
2024-07-15,Product_15,12,323.752951849595,60,Premium,Winter,3885.0354221951397
2024-07-15,Product_16,5,205.62988854115267,61,Mid-Range,Summer,1028.1494427057632
2024-07-15,Product_17,9,140.72726946205782,37,Budget,Winter,1266.5454251585204
2024-07-15,Product_18,8,254.94714149671708,37,Mid-Range,Spring,2039.5771319737366
2024-07-15,Product_19,10,345.85345165596107,59,Mid-Range,Winter,3458.534516559611
2024-07-15,Product_20,6,499.30918695259834,44,Mid-Range,Fall,2995.85512171559
2024-07-16,Product_1,3,417.763879655873,50,Budget,Spring,1253.2916389676188
2024-07-16,Product_2,11,245.43852649717124,48,Budget,Fall,2699.8237914688834
2024-07-16,Product_3,12,384.46153378789813,33,Premium,Winter,4613.538405454778
2024-07-16,Product_4,15,98.62137620998189,24,Mid-Range,Summer,1479.3206431497283
2024-07-16,Product_5,13,236.76622112956437,33,Budget,Fall,3077.960874684337
2024-07-16,Product_6,15,241.21606191924013,63,Premium,Summer,3618.240928788602
2024-07-16,Product_7,12,499.4707150459583,21,Premium,Spring,5993.648580551499
2024-07-16,Product_8,12,225.9567337742111,20,Premium,Winter,2711.480805290533
2024-07-16,Product_9,8,87.47672130489407,47,Budget,Winter,699.8137704391526
2024-07-16,Product_10,14,80.25257813716608,36,Mid-Range,Winter,1123.5360939203251
2024-07-16,Product_11,17,364.2729732191698,44,Budget,Fall,6192.640544725887
2024-07-16,Product_12,9,180.09189031838434,46,Budget,Fall,1620.827012865459
2024-07-16,Product_13,8,441.01105144572745,61,Premium,Fall,3528.0884115658196
2024-07-16,Product_14,7,267.32646214412944,34,Mid-Range,Spring,1871.285235008906
2024-07-16,Product_15,9,198.6675730718324,18,Budget,Summer,1788.0081576464918
2024-07-16,Product_16,14,391.60152488924206,38,Mid-Range,Summer,5482.4213484493885
2024-07-16,Product_17,8,237.88963016502458,50,Budget,Winter,1903.1170413201967
2024-07-16,Product_18,10,381.82249736418214,42,Mid-Range,Fall,3818.2249736418216
2024-07-16,Product_19,12,371.34136895804806,28,Premium,Spring,4456.096427496577
2024-07-16,Product_20,8,375.4451475236176,52,Premium,Winter,3003.561180188941
2024-07-17,Product_1,9,435.70484252909205,53,Mid-Range,Spring,3921.3435827618287
2024-07-17,Product_2,7,431.7797288761871,56,Premium,Spring,3022.4581021333097
2024-07-17,Product_3,12,349.073712664681,45,Budget,Winter,4188.884551976173
2024-07-17,Product_4,10,480.6328423695409,37,Budget,Fall,4806.32842369541
2024-07-17,Product_5,4,59.32737004525714,56,Mid-Range,Spring,237.30948018102856
2024-07-17,Product_6,10,468.69030992143286,60,Mid-Range,Winter,4686.903099214329
2024-07-17,Product_7,5,116.71403915003407,42,Premium,Spring,583.5701957501703
2024-07-17,Product_8,9,145.2393809112185,63,Mid-Range,Summer,1307.1544282009663
2024-07-17,Product_9,5,417.8295720580484,25,Premium,Spring,2089.147860290242
2024-07-17,Product_10,8,230.1959672042381,49,Budget,Winter,1841.5677376339047
2024-07-17,Product_11,8,241.38969900244035,37,Budget,Winter,1931.1175920195228
2024-07-17,Product_12,12,167.55213249906348,61,Mid-Range,Winter,2010.6255899887617
2024-07-17,Product_13,8,150.99853771194816,58,Budget,Fall,1207.9883016955853
2024-07-17,Product_14,7,97.8082046712494,37,Premium,Fall,684.6574326987458
2024-07-17,Product_15,7,138.54704920817798,26,Mid-Range,Spring,969.8293444572458
2024-07-17,Product_16,12,305.03585635107487,30,Budget,Summer,3660.430276212898
2024-07-17,Product_17,9,367.9739970008529,55,Budget,Spring,3311.7659730076757
2024-07-17,Product_18,9,382.4776743388604,39,Budget,Spring,3442.2990690497436
2024-07-17,Product_19,6,216.5554379930189,47,Budget,Spring,1299.3326279581133
2024-07-17,Product_20,6,464.8796493427119,54,Mid-Range,Summer,2789.2778960562714
2024-07-18,Product_1,13,197.92762549123617,59,Premium,Fall,2573.05913138607
2024-07-18,Product_2,15,100.01148952931902,40,Mid-Range,Spring,1500.1723429397853
2024-07-18,Product_3,10,475.35024605545794,28,Mid-Range,Spring,4753.50246055458
2024-07-18,Product_4,7,293.3047135615039,31,Budget,Summer,2053.1329949305273
2024-07-18,Product_5,11,487.1192999520941,33,Mid-Range,Spring,5358.312299473035
2024-07-18,Product_6,13,227.14994893239822,56,Premium,Spring,2952.9493361211767
2024-07-18,Product_7,13,390.8269775312374,45,Mid-Range,Fall,5080.750707906086
2024-07-18,Product_8,6,99.47152703055755,57,Mid-Range,Spring,596.8291621833453
2024-07-18,Product_9,7,434.33560921694783,44,Premium,Winter,3040.3492645186348
2024-07-18,Product_10,8,126.81491245300847,63,Premium,Summer,1014.5192996240678
2024-07-18,Product_11,12,80.90558280853142,27,Budget,Winter,970.866993702377
2024-07-18,Product_12,11,93.98897228892388,63,Premium,Summer,1033.8786951781626
2024-07-18,Product_13,13,300.8190167943543,37,Premium,Spring,3910.647218326606
2024-07-18,Product_14,11,181.34309325307495,44,Budget,Summer,1994.7740257838245
2024-07-18,Product_15,10,482.4294453840071,39,Budget,Spring,4824.294453840072
2024-07-18,Product_16,12,433.70446658542573,62,Budget,Fall,5204.453599025109
2024-07-18,Product_17,8,411.48848652226377,49,Premium,Winter,3291.90789217811
2024-07-18,Product_18,7,414.33730981776125,49,Mid-Range,Spring,2900.3611687243288
2024-07-18,Product_19,14,450.8047975030368,55,Mid-Range,Fall,6311.267165042515
2024-07-18,Product_20,15,439.34454948036665,64,Mid-Range,Spring,6590.1682422055
2024-07-19,Product_1,6,467.6934033976697,57,Premium,Winter,2806.1604203860184
2024-07-19,Product_2,16,470.46484534176665,22,Budget,Summer,7527.437525468266
2024-07-19,Product_3,4,184.24459650111902,57,Mid-Range,Winter,736.9783860044761
2024-07-19,Product_4,8,148.80387638147224,26,Mid-Range,Fall,1190.431011051778
2024-07-19,Product_5,12,339.3941590184863,24,Mid-Range,Summer,4072.729908221835
2024-07-19,Product_6,7,105.49904671642776,35,Budget,Summer,738.4933270149943
2024-07-19,Product_7,4,145.01530117963847,63,Premium,Spring,580.0612047185539
2024-07-19,Product_8,11,397.8305025585102,57,Budget,Winter,4376.135528143613
2024-07-19,Product_9,8,342.2009424911554,18,Premium,Fall,2737.607539929243
2024-07-19,Product_10,5,342.8833798797421,23,Budget,Summer,1714.4168993987105
2024-07-19,Product_11,9,477.7873232836851,31,Budget,Winter,4300.085909553166
2024-07-19,Product_12,9,350.431007617753,41,Budget,Winter,3153.879068559777
2024-07-19,Product_13,6,243.86321655292784,34,Mid-Range,Winter,1463.179299317567
2024-07-19,Product_14,7,176.1495953211188,34,Premium,Winter,1233.0471672478316
2024-07-19,Product_15,7,202.34992201430646,61,Premium,Spring,1416.4494541001452
2024-07-19,Product_16,6,175.01606779265273,38,Mid-Range,Spring,1050.0964067559164
2024-07-19,Product_17,11,65.74462928631993,52,Budget,Fall,723.1909221495193
2024-07-19,Product_18,10,167.70831002722863,51,Premium,Fall,1677.0831002722864
2024-07-19,Product_19,10,425.916530582917,30,Premium,Fall,4259.16530582917
2024-07-19,Product_20,6,377.70304674978485,31,Mid-Range,Spring,2266.218280498709
2024-07-20,Product_1,12,329.82721199943336,21,Budget,Summer,3957.9265439932005
2024-07-20,Product_2,9,455.9924147699236,41,Mid-Range,Winter,4103.931732929313
2024-07-20,Product_3,11,168.85626892598094,23,Mid-Range,Spring,1857.4189581857904
2024-07-20,Product_4,18,309.95799835452794,37,Budget,Spring,5579.2439703815035
2024-07-20,Product_5,11,64.09689096202393,49,Mid-Range,Spring,705.0658005822633
2024-07-20,Product_6,13,451.4029454576306,40,Mid-Range,Fall,5868.238290949198
2024-07-20,Product_7,12,251.48162576824004,58,Mid-Range,Fall,3017.7795092188803
2024-07-20,Product_8,9,130.04214346905627,31,Premium,Fall,1170.3792912215065
2024-07-20,Product_9,9,157.69247796736622,39,Premium,Summer,1419.2323017062959
2024-07-20,Product_10,12,431.7075852483414,34,Premium,Winter,5180.491022980097
2024-07-20,Product_11,17,98.96277348400277,57,Budget,Winter,1682.367149228047
2024-07-20,Product_12,9,466.3412348126281,19,Budget,Spring,4197.071113313653
2024-07-20,Product_13,13,218.05819510617383,24,Budget,Winter,2834.7565363802596
2024-07-20,Product_14,7,162.98836918805796,52,Budget,Summer,1140.9185843164057
2024-07-20,Product_15,8,199.3364121851685,53,Budget,Spring,1594.691297481348
2024-07-20,Product_16,11,234.0424489196454,31,Budget,Winter,2574.4669381160993
2024-07-20,Product_17,19,296.65090800591435,37,Budget,Fall,5636.367252112373
2024-07-20,Product_18,2,314.06337243036717,45,Mid-Range,Summer,628.1267448607343
2024-07-20,Product_19,10,251.51867378886635,30,Premium,Fall,2515.1867378886636
2024-07-20,Product_20,10,250.8637585555663,61,Premium,Spring,2508.637585555663
2024-07-21,Product_1,8,178.38490361354064,24,Premium,Fall,1427.0792289083251
2024-07-21,Product_2,13,222.71439188450682,20,Budget,Fall,2895.287094498589
2024-07-21,Product_3,11,260.2122519917573,22,Premium,Winter,2862.33477190933
2024-07-21,Product_4,11,318.91461060315345,50,Premium,Summer,3508.060716634688
2024-07-21,Product_5,12,108.81494555244635,63,Budget,Winter,1305.779346629356
2024-07-21,Product_6,13,393.7882075800937,26,Premium,Summer,5119.2466985412175
2024-07-21,Product_7,6,356.2570538149389,44,Mid-Range,Spring,2137.5423228896334
2024-07-21,Product_8,5,184.4455324026177,32,Mid-Range,Spring,922.2276620130884
2024-07-21,Product_9,9,256.70477401657786,51,Mid-Range,Winter,2310.342966149201
2024-07-21,Product_10,10,476.1180415981753,35,Budget,Fall,4761.180415981753
2024-07-21,Product_11,11,59.21482196310544,21,Budget,Spring,651.3630415941599
2024-07-21,Product_12,9,415.1082193087405,51,Mid-Range,Summer,3735.9739737786645
2024-07-21,Product_13,13,280.2761172493393,62,Premium,Summer,3643.589524241411
2024-07-21,Product_14,10,328.4656213793984,38,Budget,Fall,3284.6562137939836
2024-07-21,Product_15,12,358.03965209776806,35,Mid-Range,Spring,4296.475825173216
2024-07-21,Product_16,15,255.20908519446436,53,Premium,Fall,3828.1362779169654
2024-07-21,Product_17,8,136.33682085599338,52,Mid-Range,Spring,1090.694566847947
2024-07-21,Product_18,12,459.31575422636445,24,Mid-Range,Summer,5511.789050716374
2024-07-21,Product_19,14,383.0858402674024,51,Premium,Summer,5363.201763743633
2024-07-21,Product_20,8,301.81536422179147,63,Budget,Summer,2414.5229137743318
2024-07-22,Product_1,5,251.8053751966258,54,Premium,Fall,1259.026875983129
2024-07-22,Product_2,13,274.6992327601315,19,Premium,Winter,3571.0900258817096
2024-07-22,Product_3,10,420.5921936137087,58,Premium,Winter,4205.921936137087
2024-07-22,Product_4,12,55.626533087443725,33,Premium,Winter,667.5183970493247
2024-07-22,Product_5,10,439.40074733846194,45,Budget,Summer,4394.0074733846195
2024-07-22,Product_6,7,71.03838791179032,47,Mid-Range,Spring,497.26871538253226
2024-07-22,Product_7,5,327.16087990982976,48,Budget,Fall,1635.804399549149
2024-07-22,Product_8,8,199.90515761765133,25,Budget,Summer,1599.2412609412106
2024-07-22,Product_9,12,355.2063257191185,55,Mid-Range,Winter,4262.4759086294225
2024-07-22,Product_10,13,88.4943121684833,52,Premium,Winter,1150.426058190283
2024-07-22,Product_11,13,300.3046454356021,24,Budget,Spring,3903.960390662827
2024-07-22,Product_12,6,434.8553978719359,35,Budget,Fall,2609.132387231615
2024-07-22,Product_13,16,272.5870369867229,53,Mid-Range,Summer,4361.392591787567
2024-07-22,Product_14,15,87.9559708330565,38,Premium,Winter,1319.3395624958475
2024-07-22,Product_15,16,66.82029113978406,21,Mid-Range,Summer,1069.124658236545
2024-07-22,Product_16,8,329.5406069645925,49,Premium,Fall,2636.32485571674
2024-07-22,Product_17,12,81.28875925586351,33,Budget,Spring,975.4651110703621
2024-07-22,Product_18,13,82.07999244865238,35,Premium,Spring,1067.0399018324808
2024-07-22,Product_19,10,241.44777770482784,51,Premium,Spring,2414.4777770482783
2024-07-22,Product_20,8,144.27874336528924,39,Budget,Summer,1154.229946922314
2024-07-23,Product_1,14,141.88815234801956,44,Budget,Summer,1986.434132872274
2024-07-23,Product_2,10,266.43929672555146,29,Budget,Spring,2664.3929672555146
2024-07-23,Product_3,7,176.3607772946424,58,Budget,Summer,1234.5254410624966
2024-07-23,Product_4,17,148.669922395213,49,Budget,Spring,2527.388680718621
2024-07-23,Product_5,13,281.48651973025244,24,Budget,Fall,3659.3247564932817
2024-07-23,Product_6,10,180.89768265753406,57,Budget,Summer,1808.9768265753405
2024-07-23,Product_7,9,86.09919589237525,55,Premium,Summer,774.8927630313773
2024-07-23,Product_8,7,357.23258177317797,61,Budget,Spring,2500.6280724122457
2024-07-23,Product_9,11,313.5236092416925,57,Mid-Range,Spring,3448.7597016586174
2024-07-23,Product_10,6,145.45271259136874,27,Mid-Range,Spring,872.7162755482125
2024-07-23,Product_11,11,312.01087975154263,53,Budget,Summer,3432.119677266969
2024-07-23,Product_12,4,480.01534743806184,27,Budget,Spring,1920.0613897522474
2024-07-23,Product_13,13,480.4153478227868,24,Premium,Winter,6245.3995216962285
2024-07-23,Product_14,9,289.3740846460371,20,Mid-Range,Summer,2604.3667618143336
2024-07-23,Product_15,11,94.1133722148099,29,Premium,Summer,1035.247094362909
2024-07-23,Product_16,10,256.18348791796177,49,Budget,Spring,2561.834879179618
2024-07-23,Product_17,15,62.14252264323445,47,Mid-Range,Summer,932.1378396485168
2024-07-23,Product_18,15,236.8405759888171,27,Premium,Summer,3552.608639832257
2024-07-23,Product_19,14,459.2384757667679,38,Premium,Summer,6429.338660734751
2024-07-23,Product_20,11,260.3496608332746,55,Premium,Winter,2863.8462691660206
2024-07-24,Product_1,6,297.71932128764945,37,Mid-Range,Winter,1786.3159277258967
2024-07-24,Product_2,13,121.11642613616718,32,Premium,Spring,1574.5135397701733
2024-07-24,Product_3,9,57.042793504464456,38,Premium,Summer,513.3851415401801
2024-07-24,Product_4,10,497.0227949445087,48,Mid-Range,Winter,4970.227949445087
2024-07-24,Product_5,5,202.2157741982747,36,Budget,Fall,1011.0788709913734
2024-07-24,Product_6,8,175.70749212298196,60,Premium,Spring,1405.6599369838557
2024-07-24,Product_7,12,307.0767439507416,25,Budget,Spring,3684.9209274088994
2024-07-24,Product_8,13,385.3933398599982,59,Mid-Range,Fall,5010.113418179977
2024-07-24,Product_9,10,163.13350909865,39,Mid-Range,Spring,1631.3350909864998
2024-07-24,Product_10,14,285.8557324498586,63,Premium,Fall,4001.98025429802
2024-07-24,Product_11,12,199.68603149088966,63,Premium,Fall,2396.2323778906757
2024-07-24,Product_12,13,266.4344784573517,64,Mid-Range,Summer,3463.6482199455722
2024-07-24,Product_13,10,122.58946119795355,29,Premium,Spring,1225.8946119795355
2024-07-24,Product_14,12,279.5532259449402,34,Premium,Fall,3354.6387113392825
2024-07-24,Product_15,17,71.30615122994091,59,Budget,Summer,1212.2045709089955
2024-07-24,Product_16,16,427.99880019838946,29,Budget,Spring,6847.980803174231
2024-07-24,Product_17,15,332.44684098103846,48,Mid-Range,Spring,4986.702614715577
2024-07-24,Product_18,6,473.6706938816013,25,Premium,Summer,2842.0241632896077
2024-07-24,Product_19,10,319.8793615004429,35,Premium,Summer,3198.793615004429
2024-07-24,Product_20,12,131.97473790459708,44,Budget,Winter,1583.696854855165
2024-07-25,Product_1,14,267.822841872737,59,Premium,Fall,3749.519786218318
2024-07-25,Product_2,11,349.1129420708732,60,Budget,Spring,3840.242362779605
2024-07-25,Product_3,6,218.4005036818755,23,Mid-Range,Summer,1310.403022091253
2024-07-25,Product_4,11,298.69235615461093,45,Mid-Range,Spring,3285.6159177007203
2024-07-25,Product_5,8,123.20983000543961,46,Mid-Range,Fall,985.6786400435169
2024-07-25,Product_6,7,399.70587128848126,35,Mid-Range,Spring,2797.9410990193687
2024-07-25,Product_7,14,459.28848602122434,62,Mid-Range,Winter,6430.038804297141
2024-07-25,Product_8,7,191.69446020394392,60,Premium,Fall,1341.8612214276075
2024-07-25,Product_9,8,406.9991247735013,63,Premium,Fall,3255.9929981880105
2024-07-25,Product_10,7,91.3754870482571,63,Premium,Winter,639.6284093377997
2024-07-25,Product_11,8,161.0170206219563,40,Budget,Fall,1288.1361649756504
2024-07-25,Product_12,13,257.84152990494266,53,Premium,Spring,3351.9398887642546
2024-07-25,Product_13,8,223.88320585827907,27,Budget,Summer,1791.0656468662326
2024-07-25,Product_14,10,328.83160365173745,44,Premium,Fall,3288.3160365173744
2024-07-25,Product_15,9,303.3432481964778,35,Mid-Range,Spring,2730.0892337683003
2024-07-25,Product_16,9,89.27239326884667,58,Budget,Spring,803.4515394196201
2024-07-25,Product_17,9,109.26248264915274,30,Budget,Summer,983.3623438423747
2024-07-25,Product_18,14,73.27023231249086,40,Premium,Spring,1025.783252374872
2024-07-25,Product_19,7,478.67302227298643,57,Premium,Fall,3350.711155910905
2024-07-25,Product_20,13,340.40491001806356,60,Budget,Fall,4425.263830234826
2024-07-26,Product_1,9,435.01297793855707,40,Premium,Fall,3915.1168014470136
2024-07-26,Product_2,11,293.5687470921582,57,Budget,Summer,3229.25621801374
2024-07-26,Product_3,7,137.22718427548654,46,Budget,Summer,960.5902899284058
2024-07-26,Product_4,12,331.97039588566946,27,Mid-Range,Summer,3983.6447506280338
2024-07-26,Product_5,8,277.4025185415113,47,Premium,Summer,2219.2201483320905
2024-07-26,Product_6,6,233.68655095515072,39,Mid-Range,Winter,1402.1193057309042
2024-07-26,Product_7,9,217.31237656027298,48,Premium,Summer,1955.8113890424568
2024-07-26,Product_8,7,342.5344337678271,59,Budget,Summer,2397.74103637479
2024-07-26,Product_9,11,327.9927438475833,40,Budget,Spring,3607.9201823234166
2024-07-26,Product_10,10,118.20468111751092,21,Mid-Range,Summer,1182.0468111751093
2024-07-26,Product_11,9,417.299924225507,57,Premium,Winter,3755.699318029563
2024-07-26,Product_12,10,336.24106023991175,19,Premium,Spring,3362.4106023991176
2024-07-26,Product_13,9,291.11380988330467,31,Mid-Range,Winter,2620.024288949742
2024-07-26,Product_14,10,387.0128841244539,57,Budget,Spring,3870.1288412445388
2024-07-26,Product_15,7,119.14986502526794,43,Mid-Range,Winter,834.0490551768756
2024-07-26,Product_16,9,463.87227462205226,39,Mid-Range,Spring,4174.85047159847
2024-07-26,Product_17,13,171.76424208529517,63,Budget,Spring,2232.935147108837
2024-07-26,Product_18,12,168.240817877503,57,Mid-Range,Summer,2018.889814530036
2024-07-26,Product_19,9,416.7061480967725,35,Premium,Fall,3750.355332870952
2024-07-26,Product_20,7,200.2960423201466,25,Premium,Winter,1402.0722962410262
2024-07-27,Product_1,14,423.8186995746306,59,Mid-Range,Summer,5933.461794044829
2024-07-27,Product_2,14,197.60444370611884,53,Budget,Spring,2766.4622118856637
2024-07-27,Product_3,10,297.80959279050677,28,Premium,Summer,2978.0959279050676
2024-07-27,Product_4,7,153.8802242541994,63,Premium,Summer,1077.1615697793957
2024-07-27,Product_5,9,379.1841667672282,33,Mid-Range,Winter,3412.657500905054
2024-07-27,Product_6,5,125.12349671643503,59,Budget,Summer,625.6174835821752
2024-07-27,Product_7,9,454.744168742962,32,Premium,Winter,4092.697518686658
2024-07-27,Product_8,7,217.24197369056893,57,Budget,Fall,1520.6938158339824
2024-07-27,Product_9,10,262.20851673857464,64,Premium,Summer,2622.0851673857464
2024-07-27,Product_10,11,60.80985222654725,36,Budget,Spring,668.9083744920198
2024-07-27,Product_11,16,489.1054847385595,25,Premium,Summer,7825.687755816952
2024-07-27,Product_12,14,415.92889389575885,34,Mid-Range,Summer,5823.004514540624
2024-07-27,Product_13,7,251.15400827058292,35,Budget,Spring,1758.0780578940805
2024-07-27,Product_14,11,464.11760258484185,19,Budget,Summer,5105.29362843326
2024-07-27,Product_15,8,468.9768361202099,54,Premium,Summer,3751.814688961679
2024-07-27,Product_16,3,289.8734547327215,41,Budget,Spring,869.6203641981645
2024-07-27,Product_17,11,155.23285616301672,34,Budget,Summer,1707.5614177931839
2024-07-27,Product_18,15,269.1996505895538,32,Premium,Fall,4037.994758843307
2024-07-27,Product_19,5,196.15937319237938,41,Mid-Range,Fall,980.7968659618969
2024-07-27,Product_20,13,251.59353305476876,40,Mid-Range,Summer,3270.715929711994
2024-07-28,Product_1,12,460.1264138546339,44,Mid-Range,Spring,5521.516966255606
2024-07-28,Product_2,7,176.82556366808467,39,Premium,Spring,1237.7789456765927
2024-07-28,Product_3,7,427.53505760844814,64,Mid-Range,Fall,2992.7454032591368
2024-07-28,Product_4,3,470.885474377336,30,Budget,Spring,1412.656423132008
2024-07-28,Product_5,11,412.27375439528385,29,Budget,Spring,4535.011298348122
2024-07-28,Product_6,12,287.2640046374945,52,Mid-Range,Spring,3447.168055649934
2024-07-28,Product_7,11,303.7897904541527,45,Budget,Summer,3341.6876949956795
2024-07-28,Product_8,9,418.83574807397883,27,Budget,Winter,3769.5217326658094
2024-07-28,Product_9,8,70.02536606312141,27,Mid-Range,Fall,560.2029285049713
2024-07-28,Product_10,16,381.16849585407596,62,Premium,Spring,6098.695933665215
2024-07-28,Product_11,11,287.99036968083897,41,Mid-Range,Summer,3167.894066489229
2024-07-28,Product_12,6,228.711849317802,45,Premium,Spring,1372.271095906812
2024-07-28,Product_13,12,395.11745630727216,56,Budget,Fall,4741.4094756872655
2024-07-28,Product_14,7,169.81125246044368,54,Mid-Range,Winter,1188.6787672231058
2024-07-28,Product_15,9,452.9901774715544,26,Budget,Spring,4076.9115972439895
2024-07-28,Product_16,10,359.81950024131714,53,Budget,Fall,3598.1950024131716
2024-07-28,Product_17,8,324.57001533586896,52,Premium,Fall,2596.5601226869517
2024-07-28,Product_18,10,285.40413238948213,60,Budget,Fall,2854.0413238948213
2024-07-28,Product_19,6,145.74094638372907,19,Premium,Spring,874.4456783023744
2024-07-28,Product_20,13,327.6252317887451,58,Mid-Range,Fall,4259.128013253687
2024-07-29,Product_1,10,376.2112911586101,55,Budget,Winter,3762.112911586101
2024-07-29,Product_2,12,55.2603730386017,40,Premium,Summer,663.1244764632204
2024-07-29,Product_3,9,214.88861645024085,29,Mid-Range,Fall,1933.9975480521675
2024-07-29,Product_4,13,424.60884377944427,38,Budget,Summer,5519.914969132776
2024-07-29,Product_5,12,334.49485704655217,46,Mid-Range,Summer,4013.938284558626
2024-07-29,Product_6,9,326.8716972907139,53,Budget,Fall,2941.845275616425
2024-07-29,Product_7,13,152.87570830518513,60,Budget,Spring,1987.3842079674066
2024-07-29,Product_8,4,334.43993006443884,54,Mid-Range,Summer,1337.7597202577554
2024-07-29,Product_9,11,403.7675302829795,44,Budget,Spring,4441.442833112775
2024-07-29,Product_10,8,230.79037318813027,23,Mid-Range,Spring,1846.3229855050422
2024-07-29,Product_11,7,131.9414654043711,37,Budget,Fall,923.5902578305976
2024-07-29,Product_12,10,84.77341623285257,60,Budget,Winter,847.7341623285257
2024-07-29,Product_13,6,277.5630499017957,58,Budget,Winter,1665.3782994107742
2024-07-29,Product_14,4,357.7363669174804,39,Premium,Spring,1430.9454676699215
2024-07-29,Product_15,12,123.1876674183901,40,Budget,Spring,1478.2520090206813
2024-07-29,Product_16,10,239.64963122959642,51,Budget,Spring,2396.4963122959643
2024-07-29,Product_17,8,305.8894441149686,21,Premium,Winter,2447.115552919749
2024-07-29,Product_18,11,120.1362907565155,49,Premium,Spring,1321.4991983216705
2024-07-29,Product_19,13,171.4504788992059,33,Budget,Summer,2228.8562256896766
2024-07-29,Product_20,8,323.7860237387596,21,Budget,Summer,2590.2881899100767
2024-07-30,Product_1,18,376.26077327834264,45,Budget,Summer,6772.6939190101675
2024-07-30,Product_2,7,336.1970319538537,45,Mid-Range,Spring,2353.379223676976
2024-07-30,Product_3,11,371.13539555766766,58,Mid-Range,Fall,4082.4893511343444
2024-07-30,Product_4,16,311.6770154937567,39,Mid-Range,Spring,4986.832247900107
2024-07-30,Product_5,14,426.12481012271934,25,Budget,Summer,5965.747341718071
2024-07-30,Product_6,13,422.03118689216427,43,Budget,Winter,5486.405429598136
2024-07-30,Product_7,10,408.31139023449555,56,Mid-Range,Summer,4083.1139023449555
2024-07-30,Product_8,12,308.95615495932395,47,Premium,Winter,3707.4738595118874
2024-07-30,Product_9,6,497.35859087213674,26,Premium,Spring,2984.1515452328204
2024-07-30,Product_10,9,67.60040621836899,43,Budget,Summer,608.4036559653209
2024-07-30,Product_11,9,138.04389495719934,59,Budget,Spring,1242.3950546147942
2024-07-30,Product_12,8,413.9947818569168,28,Budget,Spring,3311.9582548553344
2024-07-30,Product_13,18,421.8316335146858,42,Mid-Range,Spring,7592.969403264344
2024-07-30,Product_14,11,418.438769558479,51,Mid-Range,Spring,4602.826465143269
2024-07-30,Product_15,12,442.72127122673766,44,Mid-Range,Fall,5312.655254720852
2024-07-30,Product_16,10,240.1735712342769,27,Budget,Winter,2401.735712342769
2024-07-30,Product_17,5,469.32508487144014,32,Premium,Fall,2346.6254243572007
2024-07-30,Product_18,13,144.12671524601825,22,Mid-Range,Spring,1873.6472981982372
2024-07-30,Product_19,16,471.62682007029855,29,Premium,Fall,7546.029121124777
2024-07-30,Product_20,6,300.50533383130175,25,Premium,Winter,1803.0320029878105
2024-07-31,Product_1,8,123.74783247013154,23,Premium,Summer,989.9826597610523
2024-07-31,Product_2,13,381.23469813336516,41,Premium,Spring,4956.051075733747
2024-07-31,Product_3,11,183.14566938614078,18,Premium,Spring,2014.6023632475485
2024-07-31,Product_4,8,149.2059124109754,42,Mid-Range,Fall,1193.6472992878032
2024-07-31,Product_5,13,127.43387136198295,62,Premium,Summer,1656.6403277057784
2024-07-31,Product_6,4,63.232391316258955,64,Budget,Winter,252.92956526503582
2024-07-31,Product_7,9,394.0943060585099,28,Mid-Range,Summer,3546.8487545265893
2024-07-31,Product_8,15,268.92692278980996,40,Premium,Summer,4033.9038418471496
2024-07-31,Product_9,7,490.4294661350635,53,Premium,Summer,3433.006262945444
2024-07-31,Product_10,11,247.67220689973402,57,Mid-Range,Summer,2724.3942758970743
2024-07-31,Product_11,11,429.5077468414685,24,Premium,Winter,4724.585215256153
2024-07-31,Product_12,14,485.6425848657356,44,Budget,Fall,6798.996188120299
2024-07-31,Product_13,10,60.10793133097586,62,Premium,Spring,601.0793133097586
2024-07-31,Product_14,11,97.3935007924296,38,Mid-Range,Fall,1071.3285087167258
2024-07-31,Product_15,14,206.5386964018205,22,Mid-Range,Spring,2891.541749625487
2024-07-31,Product_16,12,441.5522844975332,50,Mid-Range,Fall,5298.627413970398
2024-07-31,Product_17,10,427.0777010436484,33,Budget,Fall,4270.7770104364845
2024-07-31,Product_18,14,215.0307608383468,28,Premium,Winter,3010.430651736855
2024-07-31,Product_19,5,139.95681383349913,49,Mid-Range,Summer,699.7840691674957
2024-07-31,Product_20,12,411.0443968171575,41,Budget,Winter,4932.53276180589
2024-08-01,Product_1,11,318.6115650779815,26,Budget,Winter,3504.727215857796
2024-08-01,Product_2,7,64.22021030296797,53,Mid-Range,Spring,449.5414721207758
2024-08-01,Product_3,5,411.89716972419376,24,Mid-Range,Spring,2059.4858486209687
2024-08-01,Product_4,5,480.6323898616819,45,Budget,Fall,2403.1619493084095
2024-08-01,Product_5,9,68.93914624220642,40,Mid-Range,Fall,620.4523161798578
2024-08-01,Product_6,8,178.64312126675858,56,Mid-Range,Summer,1429.1449701340687
2024-08-01,Product_7,9,418.75923913157175,30,Budget,Fall,3768.8331521841455
2024-08-01,Product_8,12,313.0923572088587,24,Premium,Winter,3757.1082865063045
2024-08-01,Product_9,17,495.21030109721335,38,Mid-Range,Fall,8418.575118652627
